customer_id,customer_name,pet_name,pet_type,pet_birthday
5809,Kevin Pena,Samantha,Beagle,2009/04/02
5810,Paul Snyder,Eric,Poodle,2017/09/06
5811,Elizabeth Bright,Shirley,Pug,2016/07/01
5812,Joshua Cline,Seth,Pug,2009/03/29
5813,Erin Cain,Caitlyn,Rottweiler,2020/11/22
5814,Mark Bowers,Megan,Beagle,2012/09/21
5815,Thomas Rodriguez,Randy,Beagle,2016/03/17
5816,Erik Sanders,George,Labrador Retriever,2017/01/30
5817,Veronica Anderson,Anthony,Dachshund,2021/02/16
5818,Amanda Sanders,Christopher,Pug,2018/12/22
5819,Whitney Payne,Melissa,Labrador Retriever,2011/05/02
5820,Melissa Sanders,Mike,Golden Retriever,2013/08/10
5821,Laura Ortiz,Gerald,Pug,2015/07/30
5822,Catherine Raymond,Robert,Labrador Retriever,2020/06/30
5823,Nathan Moore,Heidi,Pug,2011/01/28
5824,Cynthia Parrish,Linda,Bulldog,2017/05/24
5825,Mike Perry,Stephanie,Poodle,2019/09/05
5826,Samuel Christian,David,Dachshund,2012/12/14
5827,Darren Spears,Jared,Pug,2014/10/19
5828,Maria Rivera,Kimberly,Bulldog,2021/11/24
5829,Michael Goodman,Haley,Pug,2016/05/28
5830,Cynthia Morris,Steven,Chihuahua,2016/04/21
5831,Eric Lynch,Kim,Pug,2020/01/17
5832,Joseph Fields,Lynn,Dachshund,2013/09/12
5833,Thomas Smith,Stephanie,Beagle,2022/11/04
5834,Douglas Green,Angela,Poodle,2018/05/15
5835,Kayla Phillips,Denise,Rottweiler,2015/01/18
5836,Alicia Perez,Leslie,Pug,2010/02/16
5837,Craig Hall,Alexis,Poodle,2009/09/13
5838,Diana Ritter,Jeffrey,Rottweiler,2014/06/20
5839,Ashley Baker MD,Allen,Beagle,2009/09/02
5840,Pamela Trevino,Melissa,Beagle,2019/07/06
5841,Angela Griffith,Julie,Pug,2009/02/10
5842,Latoya Mclaughlin,Ryan,Pug,2015/08/03
5843,Heather Nichols,Robert,German Shepherd,2023/10/19
5844,Katie Payne,Jeffrey,Bulldog,2013/03/20
5845,Haley Santos,Leah,Chihuahua,2018/12/26
5846,Jessica Watson,Melanie,Dachshund,2011/01/28
5847,Steven Alvarado,Eric,German Shepherd,2015/10/11
5848,Justin Jackson,Allison,Labrador Retriever,2010/03/27
5849,Sarah Pena,Melissa,German Shepherd,2015/10/30
5850,Lindsay Solis,Carol,Golden Retriever,2009/06/13
5851,Benjamin Raymond,Sheila,Labrador Retriever,2021/10/09
5852,Matthew Glover,Katherine,Beagle,2010/05/14
5853,Alexander Ramirez,Christine,Beagle,2012/07/12
5854,Michael Diaz,Jasmine,Chihuahua,2017/07/21
5855,Sandy Alvarado,Benjamin,Beagle,2022/04/27
5856,Mark Keller,Henry,German Shepherd,2020/12/11
5857,Dylan Caldwell,Mark,Pug,2009/07/12
5858,Brian Rice,Amy,German Shepherd,2023/10/16
5859,Shari Nguyen,Carla,Rottweiler,2009/02/23
5860,Amber Brooks,Juan,Beagle,2024/05/06
5861,Darius Garcia,Kaitlin,Pug,2010/10/06
5862,Nicole Anderson,Robert,Chihuahua,2010/03/18
5863,Melissa Goodman,Amy,Poodle,2024/06/10
5864,Amy Sanford,Daniel,Chihuahua,2017/08/19
5865,Jesus Gibson,Victor,Golden Retriever,2011/07/31
5866,Matthew Bush,Lisa,Poodle,2016/03/21
5867,Joshua Wood,Kimberly,Dachshund,2016/03/18
5868,Morgan Flores,Leon,Golden Retriever,2020/09/18
5869,Tiffany Woods,Matthew,Pug,2021/10/01
5870,Marco Kirby,Kimberly,German Shepherd,2009/01/14
5871,Megan Reeves,Christopher,Poodle,2014/07/26
5872,Ashley Malone,Kristen,German Shepherd,2009/02/14
5873,Mary Pierce,Stacy,Pug,2009/01/17
5874,Alison Harris,Megan,Chihuahua,2011/12/02
5875,Aaron Reese,Dawn,Poodle,2017/11/12
5876,Wendy Burton MD,Daniel,Dachshund,2012/01/14
5877,Lindsay Lopez,Ian,Golden Retriever,2012/04/01
5878,Kathleen Garcia,Crystal,German Shepherd,2019/06/19
5879,David Gonzalez,James,Rottweiler,2020/04/29
5880,Matthew Hayes,Richard,Poodle,2019/07/02
5881,Joel Jones,Charles,Bulldog,2009/03/08
5882,Amber Bailey,Samantha,Dachshund,2018/05/16
5883,Brandon Patterson,Matthew,Bulldog,2021/02/21
5884,Raven Johnson,Billy,Poodle,2016/03/16
5885,Paige Bartlett,Michael,Labrador Retriever,2013/07/25
5886,Richard Scott,Jerome,Labrador Retriever,2009/04/05
5887,John Hill,Megan,Golden Retriever,2016/06/14
5888,Mark Schultz,Christina,Bulldog,2019/01/15
5889,Terry Flores,Danny,Dachshund,2014/07/13
5890,Michael Allen,Victor,Poodle,2012/10/09
5891,Cynthia Pacheco,Joseph,Chihuahua,2023/03/20
5892,Albert Nichols,Christopher,German Shepherd,2011/08/17
5893,Susan Powell,Wayne,Bulldog,2018/09/20
5894,Raymond Rogers,Connie,German Shepherd,2024/10/21
5895,Mia Willis,Michael,Poodle,2018/12/02
5896,Michael Hale,Samuel,Poodle,2020/06/12
5897,Brooke Stewart,Tyler,Poodle,2009/06/27
5898,Dustin Davis,Robert,Rottweiler,2011/12/07
5899,Stephanie Caldwell,Andrea,Rottweiler,2014/08/02
5900,Nicole Silva,Sarah,Beagle,2020/10/10
5901,Anthony Smith,Richard,Pug,2020/03/26
5902,David Ortiz,Brian,Bulldog,2022/05/09
5903,Jon Clark,Amy,Bulldog,2009/06/10
5904,Ann Zimmerman,Oscar,Labrador Retriever,2012/10/18
5905,John Zimmerman,Rodney,Beagle,2020/11/27
5906,Donna Summers,Aaron,Chihuahua,2011/04/26
5907,Christina Alexander,Amanda,Golden Retriever,2012/07/09
5908,Courtney Martinez,James,Golden Retriever,2023/07/29
5909,Martin Perkins,Renee,Beagle,2019/07/05
5910,Paul Bennett,Erin,Golden Retriever,2014/08/15
5911,Phillip Contreras,Sara,Rottweiler,2024/02/12
5912,Molly Coffey,Brittany,Labrador Retriever,2024/06/20
5913,Audrey Fisher,Bethany,Dachshund,2019/10/20
5914,Alisha Baker,Steven,Golden Retriever,2009/05/28
5915,Rachel Mitchell,Natalie,Bulldog,2012/07/31
5916,William Johnson,Beverly,Dachshund,2011/03/21
5917,Deborah Roberts,Richard,Bulldog,2024/02/07
5918,Nathan Martinez,Erica,Beagle,2023/12/09
5919,Devin Willis,Kevin,Beagle,2010/10/22
5920,Timothy Bailey,Alexander,German Shepherd,2016/04/30
5921,Adam Evans,Steven,Pug,2012/07/03
5922,Michael Henson,Michelle,Bulldog,2020/04/09
5923,Timothy Martinez,Kristina,Rottweiler,2019/03/28
5924,Ashley Gutierrez,William,German Shepherd,2019/08/01
5925,Travis White,Debra,Labrador Retriever,2020/04/21
5926,Jason Myers,Ashley,Rottweiler,2020/10/26
5927,Richard Oliver,Julian,Rottweiler,2010/12/22
5928,Tina Moore,Sandra,Golden Retriever,2019/12/17
5929,Marie Riley,Jeffrey,Golden Retriever,2019/03/07
5930,Diana Jennings,Mary,Dachshund,2018/09/30
5931,Rickey Oliver,Matthew,German Shepherd,2015/10/20
5932,William Long,Stephanie,Bulldog,2015/05/06
5933,Rachel Bennett,Eddie,Labrador Retriever,2016/05/29
5934,Claudia Marks,Chelsea,Golden Retriever,2009/05/08
5935,Micheal Johnson,Angela,Pug,2019/10/23
5936,Nathan Roberts,Alexandra,Poodle,2020/03/23
5937,Jody Johnson,Edward,Golden Retriever,2015/07/05
5938,Joel Cooley,Peter,Poodle,2018/02/25
5939,Sarah Vaughn,Brittany,Bulldog,2017/01/23
5940,Robert White,Lindsey,Bulldog,2015/08/17
5941,Adrian Aguirre,Gary,Poodle,2022/06/29
5942,Danny Khan,Samuel,Rottweiler,2023/01/13
5943,Jason French Jr.,Theresa,Poodle,2017/01/13
5944,Kevin Spears,Candace,Pug,2021/09/20
5945,Tyler Reed,Heather,Beagle,2023/05/14
5946,Lisa Foster,Fred,Rottweiler,2016/06/05
5947,Keith Bailey,Heather,Beagle,2019/10/27
5948,Barry Gates,Amanda,Pug,2018/08/27
5949,Catherine Lopez,Laura,Bulldog,2010/09/05
5950,Adam Patrick,Angela,Chihuahua,2019/04/02
5951,Misty Davis,Marvin,German Shepherd,2012/01/14
5952,Summer Guerrero,Christopher,Rottweiler,2018/02/07
5953,Renee Townsend,Lynn,Bulldog,2009/11/09
5954,Misty Pennington,Emma,Dachshund,2013/06/11
5955,Pamela Young,Victoria,Beagle,2022/11/25
5956,Charles Romero,Sean,Dachshund,2012/02/23
5957,Derrick White,Rebecca,Rottweiler,2024/12/21
5958,Darryl Thomas,Deborah,Rottweiler,2019/03/31
5959,Teresa Perez,Jay,Chihuahua,2020/09/12
5960,Bill Lamb,Kim,Beagle,2018/10/20
5961,Amber Taylor,Paige,Rottweiler,2012/10/17
5962,Dana Cabrera,Alexis,Dachshund,2022/10/17
5963,Margaret Wright,Natasha,Bulldog,2021/05/09
5964,Stephanie Jensen,Jeffrey,Beagle,2022/06/03
5965,Jamie Phillips,Russell,Poodle,2017/06/20
5966,Christopher Meyer,Katrina,Labrador Retriever,2024/10/31
5967,Jeffrey Bell,Kenneth,Dachshund,2020/05/22
5968,Heather Howell,Nina,Beagle,2012/10/22
5969,Pamela Griffin,Michael,Golden Retriever,2013/02/08
5970,Shelby Rose,Jay,German Shepherd,2023/11/15
5971,Jessica Barajas,Aaron,Golden Retriever,2012/04/05
5972,Robert Rivera,Dustin,Chihuahua,2024/06/16
5973,Brent Ortiz,Melanie,Golden Retriever,2010/05/17
5974,Dean Berry,Carol,Chihuahua,2023/08/06
5975,Yvonne Santiago,Traci,Labrador Retriever,2009/04/28
5976,Melissa Santana,Marisa,German Shepherd,2016/04/30
5977,Jamie Harper,Kimberly,Dachshund,2019/05/15
5978,Brandon Gordon,Jennifer,Beagle,2022/12/03
5979,Deborah James,James,Bulldog,2020/09/03
5980,David Anthony,Jesse,Beagle,2021/08/29
5981,Antonio Griffith,Aaron,Bulldog,2014/02/18
5982,Heather Chen,Alicia,Pug,2018/05/25
5983,Adam Hurst,Douglas,Golden Retriever,2012/03/10
5984,Kevin Alvarado,Sarah,Bulldog,2023/10/17
5985,Aimee Watson,William,Beagle,2015/03/23
5986,Kayla Anderson,Carlos,Golden Retriever,2023/08/10
5987,Helen Maldonado,Mark,German Shepherd,2018/12/24
5988,Christina Miller,Elizabeth,Golden Retriever,2014/02/14
5989,Michael Abbott,Travis,Beagle,2020/09/21
5990,Gabrielle Glover,Wendy,Dachshund,2021/03/15
5991,Edward Parker,Sarah,Bulldog,2024/02/03
5992,Kelly Wilson,William,Bulldog,2010/05/11
5993,Zachary Scott,Tara,German Shepherd,2015/10/21
5994,Kevin Brown,Chase,Dachshund,2024/06/01
5995,Travis Ross,Brittany,Pug,2021/04/24
5996,Robert Barnett,Cynthia,Dachshund,2014/06/02
5997,James Allen,Angela,Dachshund,2018/01/13
5998,Stacy Delacruz,Andrew,Poodle,2022/01/30
5999,Michelle Walter,Stephanie,Pug,2014/04/27
6000,Laura Brown,Brian,Golden Retriever,2013/09/15
6001,Tonya Ball MD,Kevin,Beagle,2017/01/04
6002,Lori Stephenson,Michael,Dachshund,2022/12/26
6003,Dominic Clark,Sharon,Rottweiler,2017/08/16
6004,Ronald Gibson,Wayne,German Shepherd,2014/09/12
6005,Crystal Stewart,John,Bulldog,2012/10/13
6006,Dana Bryant,Jonathan,Beagle,2009/08/19
6007,Phillip Miranda,Bridget,Chihuahua,2017/08/20
6008,Travis Patel,Carol,Golden Retriever,2023/11/27
6009,Patrick Rangel,Michelle,German Shepherd,2022/04/13
6010,Walter Aguilar,Justin,Rottweiler,2011/09/17
6011,Christine Hall,David,German Shepherd,2020/07/15
6012,Kevin Hodges,Joe,Dachshund,2021/01/14
6013,Christina Thomas,Teresa,Dachshund,2015/09/27
6014,Amanda Atkins,Manuel,Labrador Retriever,2012/05/15
6015,Madeline Williams,Nicole,Chihuahua,2012/01/02
6016,Brandon Wilson,Daniel,Poodle,2024/07/16
6017,Daniel Harris,Jason,German Shepherd,2017/11/10
6018,Anthony Bryan,Tony,Pug,2021/09/18
6019,Zachary Nguyen,Tammy,Rottweiler,2022/07/22
6020,Joshua Phillips,Becky,Dachshund,2018/01/22
6021,Rebecca Stewart,Walter,Dachshund,2022/03/16
6022,Christina Schultz,Rebecca,Beagle,2024/11/07
6023,Andrew Robles,Sharon,Rottweiler,2024/04/10
6024,Chris Leach,Angela,Chihuahua,2011/09/14
6025,Michael Day,Melissa,Chihuahua,2011/11/14
6026,Jennifer Morris,Steven,Beagle,2018/09/09
6027,Gerald Garcia,John,Bulldog,2011/03/20
6028,Mrs. Lindsey Russo,Gregory,Bulldog,2012/04/05
6029,Michael Mcdonald,Brittany,Poodle,2011/06/08
6030,Linda Allen,Kenneth,Chihuahua,2024/01/19
6031,Chase Torres,Bryan,Dachshund,2016/06/18
6032,Edward Sexton,Roger,Golden Retriever,2011/04/04
6033,Jeremy Juarez,Nancy,Labrador Retriever,2014/12/09
6034,Richard Lucas,Jacob,Chihuahua,2010/08/27
6035,Kevin Garcia,George,Dachshund,2017/04/30
6036,Patrick Park,Michael,Chihuahua,2023/07/24
6037,Nicholas Barnes,Patricia,Golden Retriever,2018/01/03
6038,Robert Salinas,Adam,Labrador Retriever,2021/11/03
6039,Vicki Bryant,Andrew,Poodle,2022/08/02
6040,Don Martinez,Joshua,Beagle,2024/03/17
6041,John Lozano,Clayton,Golden Retriever,2020/11/12
6042,Kenneth Jones,John,Poodle,2013/06/25
6043,John Johnson,Connor,Dachshund,2024/08/03
6044,Jonathan Duran,Rebecca,Beagle,2015/06/13
6045,Teresa Escobar,Alejandro,Beagle,2021/03/17
6046,Charles Walker,Nicolas,Poodle,2022/11/13
6047,Kara Barrett,Dillon,Rottweiler,2009/04/28
6048,John Baker,Cassandra,Poodle,2021/04/28
6049,Brent Beck,Jesse,Labrador Retriever,2010/02/24
6050,Julia Mills,Michael,Poodle,2022/04/02
6051,Judith Garrett,Bonnie,German Shepherd,2019/08/25
6052,Melinda Calhoun DDS,John,Beagle,2011/02/02
6053,Colin Thompson,Catherine,Chihuahua,2016/09/09
6054,Mary Berger,Antonio,Beagle,2016/09/05
6055,Patricia Robertson,Jessica,Pug,2018/03/05
6056,Lee Fitzgerald,Ryan,Labrador Retriever,2023/02/02
6057,Steve Dalton,Richard,Rottweiler,2018/10/11
6058,Nathaniel Roberts,Edward,Golden Retriever,2014/04/14
6059,John Townsend,Sally,Chihuahua,2017/09/20
6060,Thomas Wang,Steven,German Shepherd,2024/03/14
6061,Brenda Clark,Tyler,Labrador Retriever,2020/06/14
6062,Brett Castillo,Christopher,Labrador Retriever,2024/06/16
6063,Samuel Frazier MD,James,Dachshund,2019/10/20
6064,Mr. Ralph Thompson MD,Kayla,Dachshund,2010/06/23
6065,Tracie Miller,Alice,Labrador Retriever,2017/02/18
6066,Erica Gillespie,Kimberly,Beagle,2021/07/21
6067,Amber Kelly,Francisco,Poodle,2020/02/16
6068,Dawn Morris,Eric,Bulldog,2018/08/15
6069,Julia Holmes,Michelle,Labrador Retriever,2022/02/17
6070,Patrick Powell,Johnny,Labrador Retriever,2024/08/13
6071,Erin Atkins,Melissa,Bulldog,2016/03/26
6072,Kathryn Conrad,Tristan,Labrador Retriever,2022/03/14
6073,Julie Hurley,Jordan,Golden Retriever,2023/02/25
6074,Paula Patterson,Patrick,Rottweiler,2016/01/04
6075,Laura Holmes,Albert,Bulldog,2020/06/26
6076,Kevin Wilson,Rodney,German Shepherd,2017/12/21
6077,James Burnett,Thomas,German Shepherd,2023/10/06
6078,Melanie Mitchell MD,John,Labrador Retriever,2023/03/24
6079,Crystal Hill,Donald,Dachshund,2022/10/26
6080,Allison Kelley,Brian,Pug,2024/08/20
6081,Jose Butler,Isabel,Chihuahua,2011/04/13
6082,Michael Palmer,Kelsey,German Shepherd,2016/02/25
6083,Edward Wilson,Stacy,Golden Retriever,2012/05/12
6084,Karen Campbell,Isaac,Pug,2023/01/05
6085,Kathy Cantrell,Matthew,Dachshund,2013/05/19
6086,Paul Reese,Brandy,Beagle,2021/01/03
6087,Ashley Campbell,Courtney,Bulldog,2009/08/01
6088,Kayla Washington,Kristopher,Golden Retriever,2023/09/02
6089,William Henderson,Dwayne,Poodle,2014/06/10
6090,Jessica Ferrell,Debbie,Poodle,2009/12/12
6091,Robert Chen,Jason,Chihuahua,2017/07/13
6092,Amy Huang,Laura,German Shepherd,2011/07/29
6093,Matthew Leach,Douglas,Beagle,2019/11/25
6094,Wayne Mitchell,Sandra,Beagle,2017/08/01
6095,Nicole Norris,Travis,German Shepherd,2014/07/27
6096,Amanda Vincent,Brittany,Dachshund,2015/06/23
6097,Debra Baker,Kristina,Poodle,2012/01/29
6098,Robert Cain,Jamie,Beagle,2024/05/01
6099,Arthur Anderson,Melissa,Beagle,2021/07/25
6100,Christopher Lawrence,Brandy,Beagle,2023/05/17
6101,Hector Garrison,Ruth,Labrador Retriever,2011/02/10
6102,Alan Robbins,Kenneth,Pug,2020/01/14
6103,George Jackson,Carla,Dachshund,2009/12/28
6104,Amber Green,Tyler,Labrador Retriever,2016/03/03
6105,Jerry Peterson,Joseph,German Shepherd,2016/08/23
6106,Bradley Kelley,Richard,Labrador Retriever,2019/09/06
6107,Micheal Orozco,Roy,Poodle,2017/02/22
6108,Sean Prince,Stephen,Labrador Retriever,2014/09/11
6109,Garrett Jones,Amy,Rottweiler,2017/10/29
6110,Kelsey Ochoa,James,Pug,2017/11/29
6111,Tyler Reed,Tammy,Labrador Retriever,2015/05/14
6112,James Thomas,Sara,Beagle,2017/07/14
6113,Peter Jackson,Michael,Labrador Retriever,2018/12/24
6114,Kim Mann,Taylor,Dachshund,2012/09/29
6115,Robert Cohen,Bianca,German Shepherd,2021/10/30
6116,Brian Olson,Catherine,Golden Retriever,2011/12/27
6117,Morgan Underwood,Jesus,Chihuahua,2019/06/27
6118,Kari Shelton PhD,Tammy,Pug,2018/09/17
6119,Megan Herrera,Jamie,Pug,2017/04/02
6120,Louis Tran,Mary,Labrador Retriever,2017/09/30
6121,Mary Morris,Tara,Labrador Retriever,2014/03/29
6122,Ashley Carter,Melissa,German Shepherd,2021/05/07
6123,Miss Megan White,Cheryl,Rottweiler,2012/09/03
6124,Amber Garcia,Sandra,German Shepherd,2016/07/22
6125,Nicole Johnson,Tamara,German Shepherd,2012/02/14
6126,Daniel Parks,Michael,Pug,2012/12/07
6127,Stephanie Jensen,Karen,Rottweiler,2023/01/10
6128,Willie Newman,Jessica,Bulldog,2024/08/19
6129,Bonnie Goodwin,Raymond,Chihuahua,2011/08/20
6130,Amanda Simon,Herbert,Poodle,2024/07/18
6131,Kathryn Washington,Anna,Dachshund,2024/10/19
6132,Kevin Rodriguez,Andrew,Golden Retriever,2020/07/29
6133,Aaron Gonzalez,Matthew,Pug,2014/01/04
6134,Lance Nunez,Matthew,Golden Retriever,2017/12/30
6135,Heather Perry,Jason,Pug,2014/07/23
6136,Lisa Barajas,Jason,Pug,2010/03/13
6137,Joseph Buck,Jennifer,Beagle,2022/08/08
6138,Juan Kelly,Debra,Bulldog,2018/07/14
6139,Kelly Rodriguez,Katelyn,Golden Retriever,2009/06/26
6140,Jessica Vasquez,Dustin,Dachshund,2021/10/03
6141,Kirsten Nichols,Jessica,Rottweiler,2023/01/02
6142,Anthony Johnson,Amy,Golden Retriever,2023/06/20
6143,Robyn Rodriguez,Jessica,Dachshund,2021/05/28
6144,Miss Regina Lopez DVM,Jennifer,Rottweiler,2011/04/16
6145,Sophia Mcdowell,James,Golden Retriever,2010/01/20
6146,Jason Mathis,William,Beagle,2024/06/25
6147,Teresa Blake,Kelly,Poodle,2012/07/28
6148,Scott Holmes,April,Chihuahua,2022/08/14
6149,Donald Adams,Peter,Poodle,2019/09/06
6150,Laura Lewis,Steven,Labrador Retriever,2020/04/02
6151,Samuel Johnson,Jacqueline,Pug,2011/08/08
6152,Shane Pacheco,Andrew,Dachshund,2022/01/08
6153,Kristine Higgins,Brian,Labrador Retriever,2019/08/01
6154,Harold Cook,Anthony,Beagle,2011/01/06
6155,Thomas Lopez,Kayla,Bulldog,2013/06/01
6156,Calvin Valdez,Spencer,Dachshund,2012/03/26
6157,Stephanie Hutchinson,Mary,Chihuahua,2011/11/08
6158,Bradley Diaz,Matthew,Bulldog,2014/12/06
6159,Michelle Stephens,Michael,Poodle,2018/02/25
6160,Douglas Welch,Christopher,Golden Retriever,2016/07/26
6161,Daniel Graves IV,Pamela,Chihuahua,2024/05/11
6162,Bryan Yates,Jimmy,Bulldog,2009/10/03
6163,David Hill,Ashley,Golden Retriever,2019/08/22
6164,Stephen Yoder,Rodney,Dachshund,2009/11/06
6165,Nicole Walter,Jeffrey,Golden Retriever,2018/06/27
6166,Gregory Banks,Cheryl,German Shepherd,2010/04/13
6167,Jeremy Mccoy,Linda,Dachshund,2023/05/17
6168,Robert Lewis,Kathleen,Golden Retriever,2018/11/23
6169,Rachel Campbell,Jaime,Rottweiler,2015/11/09
6170,Ashley Wood,Kimberly,Rottweiler,2023/03/27
6171,Dana Henry,Jean,Labrador Retriever,2011/12/19
6172,Catherine Neal,Sheila,Dachshund,2014/07/12
6173,Courtney Smith,Antonio,Poodle,2015/02/10
6174,Alexander Peterson,Anthony,Beagle,2018/10/23
6175,Rebecca Velazquez,Kenneth,Bulldog,2023/06/08
6176,Anita Medina,Billy,Dachshund,2019/07/16
6177,Robert Ortega,Joseph,Chihuahua,2021/10/19
6178,Gabriella Mitchell,Lisa,Golden Retriever,2011/08/27
6179,Whitney Weaver,Benjamin,Bulldog,2022/02/06
6180,Kyle Byrd,Nicole,Golden Retriever,2024/06/03
6181,Terry Doyle,Jeffery,Chihuahua,2009/11/04
6182,Monique Odom,Jamie,Chihuahua,2022/09/11
6183,Ashley Nelson,Nicole,Beagle,2012/02/09
6184,Gary Kirby,David,Bulldog,2023/03/30
6185,Cheryl Hamilton,Elizabeth,Pug,2023/08/14
6186,Tyler Harris,Alicia,Pug,2010/09/27
6187,Ricky Mitchell,Sandra,Poodle,2024/11/03
6188,Alexandria Brown,Jeremy,Golden Retriever,2014/12/30
6189,Lisa Doyle,Timothy,Poodle,2013/01/18
6190,Tracey Mendoza,Jason,Labrador Retriever,2015/04/21
6191,Angel Sloan,Melvin,Beagle,2022/06/24
6192,Nancy Gallagher,Stefanie,Dachshund,2022/07/28
6193,Alexis Yates,Charles,Pug,2020/09/14
6194,Rachel Bridges,Angela,Beagle,2023/09/13
6195,Kim Wilson,Gabriella,Labrador Retriever,2021/02/04
6196,Paula Robertson,Lynn,Labrador Retriever,2022/06/16
6197,Lori Jones,Tammy,Bulldog,2022/05/11
6198,Michelle Hill MD,Rebecca,Rottweiler,2016/07/24
6199,Donna Adams,Charles,German Shepherd,2010/05/09
6200,Robert Shepherd,Joel,Chihuahua,2011/11/19
6201,Frank Atkins,Rebecca,German Shepherd,2024/01/24
6202,Nicholas Chambers,Angela,Dachshund,2010/11/13
6203,Jordan Cox,Samantha,Pug,2018/05/10
6204,Alexander Jones,Thomas,Golden Retriever,2012/05/01
6205,Dr. Robin Ramos MD,Lisa,Chihuahua,2015/07/07
6206,Edward Adams,Dawn,Golden Retriever,2015/06/17
6207,Bruce Eaton PhD,Travis,German Shepherd,2013/07/08
6208,Erin Gonzales,Amanda,German Shepherd,2016/11/12
6209,Andrew Riley,Brittany,Bulldog,2022/07/15
6210,Samuel Murphy,Evan,Bulldog,2011/03/17
6211,Amanda Richards,David,Golden Retriever,2021/11/05
6212,James Carlson,Adam,Pug,2011/11/04
6213,Heather Brown,Anna,Poodle,2011/01/16
6214,Jennifer Davis,Jose,Beagle,2011/02/21
6215,Stephanie Williams,Ashley,Pug,2011/05/08
6216,Mr. Brandon Owens,Dustin,Labrador Retriever,2014/06/02
6217,Antonio Elliott,Kevin,German Shepherd,2018/04/28
6218,Melissa Mclean,Pamela,Rottweiler,2009/07/10
6219,Jeffrey Campbell,Christopher,Rottweiler,2017/12/08
6220,Stacy Ortiz,Tanya,Labrador Retriever,2021/05/15
6221,Ronald Douglas,Steven,Rottweiler,2024/10/09
6222,Daniel Martinez,Michelle,Beagle,2024/11/03
6223,Crystal Clark,Raymond,Beagle,2012/07/06
6224,Alexa Jones,Rebecca,Pug,2022/12/11
6225,Russell Sanchez,Gary,Labrador Retriever,2024/12/10
6226,Micheal Brown,Karen,Bulldog,2011/08/23
6227,Donald Fischer,Michael,Golden Retriever,2016/02/16
6228,Randall Bowers,Adam,Bulldog,2021/07/11
6229,Mary Lindsey,James,Bulldog,2024/01/27
6230,Rebekah Day,Olivia,Bulldog,2011/04/17
6231,Kristina Henderson,Tracy,Dachshund,2021/01/19
6232,Karen Wheeler,Raymond,Golden Retriever,2009/02/18
6233,Gabriel Fitzgerald,William,Rottweiler,2020/09/21
6234,Emily Nielsen,Sherri,German Shepherd,2022/01/25
6235,Victoria Holloway,Christopher,Bulldog,2011/02/04
6236,Elizabeth Knox,Nicholas,Labrador Retriever,2010/07/13
6237,Ralph White,Stephanie,German Shepherd,2021/05/13
6238,Dawn Myers DDS,Jessica,Rottweiler,2020/03/08
6239,Barry Carter,John,Bulldog,2021/07/17
6240,Alvin Higgins,Hector,Bulldog,2020/06/05
6241,Jeff Sexton,Matthew,Beagle,2019/03/27
6242,Mark Wright,Rebecca,German Shepherd,2018/07/11
6243,Kristie Nelson,Justin,Rottweiler,2024/08/13
6244,Randy Herring,Aaron,Chihuahua,2013/05/07
6245,Matthew Whitney,Robert,German Shepherd,2013/04/12
6246,Jessica Hernandez,Mark,Bulldog,2010/07/23
6247,Paula Romero DVM,Logan,Labrador Retriever,2011/08/20
6248,Tasha Joseph,John,Labrador Retriever,2024/06/17
